code	product_name	ingredients_text	categories	brands	countries	countries_tags
8906121111019	Pitaara Laajawaab All in One	Edible Vegetable Oil (Palmolein Oil, Cotton Seed Oil, Rice Bran (9.17), Corn Flakes (8.3%), Sugar Powder (5.64%), Rice Flour (5.6%), Masoor Dal O, Bengal Gram Dal Flour (Besan, 11.64%), Rice Flakes (11.62%), Chana dal (4.72%), Peanut (4.2%), Urd Flour, Spices & Condiments (Red Chilli Powder, Dry Mango Powder, Black Pepper Powder, Clove Powder, Cinnamon Powder, Dry Ginger Powder, Cardamom Powder, Mace Powder, Nutmeg Powder, Coriander Powder, Black salt, Bishops seed (Ajowan), Turmeric Powder), Raisins (Kishmish, 1.98%), lodized Salt, Moth Flour, Cashew Nut (Kaju, 1%), Potato Solids, Fennel seed (0.49%), Moong Dal (0.2%), Seasame Seed, Magaj Beej, Maltodextrin, Acidity Regulator (INS 330), Starch, Raising Agent (INS 500 ii), Anticaking Agent (INS 551). CONTAINS PERMITTED NATURAL AND SYNTHETIC FOOD COLOUR (INS 141(ii))	snacks	Pitaara	India	en:india
8906121111170	Pitaara Masteez Chatake Masala	Rice Grits (34%), Edible Vegetable (Palmolein Oil, Cottonseed Oil, Rice Bran Oil), Gris 25%), lodized Salt (lodized Salt, Black pea Flour (Besan), Dehydrated  Powder (Onion, Green Mango, Garlic, Maize Starch, Maltodextrin, Spices and Extracts (Chilli, Coriander, Turmeric, Ginger, Pepper, Cumin), Sugar, Acidity Regulator (INS 330), Anti-Caking Agent (INS 341(iii), Enhancer (INS 627, INS 631).	snacks	Pitaara Masteez	India	en:india
8906121111200					en:india	en:india
8906121300079	Herng nimbu pickle			Aamra	en:India	en:india
8906121410082	SIP Blue Berry Flavour	Sugar, Water, Acidity Regulator (E-330) Permitted Synthetic Food Colours (E-133), Added permitted flavours (BLUE BERRY) (Natural, Nature Identical, Artificial Flavouring Substances), Thickner (E-440)	Beverages and beverages preparations	SIP	India	en:india
8906121610819			Food		en:india	en:india
8906121611106					en:India	en:india
8906121611151		Oil	Snakes		en:india	en:india
8906122120317			Still fruit soft drink with sugar		en:india	en:india
8906122500720	Moong tawa chilla			GM Foods	in	en:india
8906122501130	Rice flour				en:India	en:india
8906122501222	GM Foods chana sattu		beverages	GM Foods	India	en:india
8906122609485	Harsh Waffela	SUGAR, REFINED WHEAT FLOUR (MAIDA), REFINED PALM OIL, MALTODEXTRIN, REFINED PALM KERNEL OIL, STARCH, EMULSIFIER (INS 322(i)), NATURE CAL FLAVOURING SUBSTANCES (ORANGE), IODIZED SALT, RAISING AGENT [INS 500(ii)], CONDITIONER (INS 223), COLOUR (110) AND ACIDITY REGULATOR (INS 296).	Crispy wafer,Wafers	Harsh	India	en:india
8906123570036	Pritam's Mast Cha		Teas	Pritam's Mast	India	en:india
8906124050605	LIVEASY HOT WATER BAG 2LITR			LIVEASY	en:India	en:india
8906124050612	COTTON CREEP BANDAGE			LIVEASY	en:India	en:india
8906124370246	White Eggs	Eggs	Eggs	Eggoz	India	en:india
8906124370505	High Protein Eggs	Eggs	eggs	EGGOZ	India	en:india
8906124370673	Egg			Eggos	en:India	en:india
8906124460039					en:india	en:india
8906124460107					en:india	en:india
8906124460787	Black Raisins	Black Raisins	Raisins	Green Leaf	India	en:india
8906124670520	Geks Era Kiwi Pulp & Juice	Water, Sugar, Reconstituted Kiwi Juice (7%), Reconstituted Apple Juice (7%), Aloe Vera Juice & Pulp (6%), Acidity Regulator (E 330, E 331), Class II Preservatives (E 202, E 211), Stabilizer (E 440, E 418) Contains Permitted Synthetic Food Colour (E 110, E 142) and Added Natural and Nature Identical Flavouring Substances (Kiwi)	Juices	Geks Era	India	en:india
8906124670872	Geks Era Black Currant Pulp & Juice	Water, Sugar, Reconstituted Black currant juice 6%, Aloe Vera Juice & Pulp (5%), Acidity Regulator (E 330, E 331, E 296), Class II Preservatives (E 202, E 211), Stabilizer (E 418) Contains Permitted Synthetic Food Colour (E127, E 133) and Added Nature Identical Flavouring Substances (Black Currant)	Juice	Geks Era	India	en:india
8906125251629	Black Sesame Burfi		Bars	mani mark	India	en:india
8906125251711	Puffed Rice Balls	Jaggery, Roasted Puffed Rice and liquid Glucose.	snack	Arcot Mani Mark	India	en:india
8906125461332	orasore mouth ulcer tablet			orasore	India	en:india
8906125475582	Lemon Ginger Non Alcoholic Beer			Coolberg	en:India	en:india
8906125484744	dools				en:India	en:india
8906125520428	Pure cult	1	Non food products, Open Products Facts		India	en:india
8906125660049	Cocoa powder	Dutch Process High Fat Cocoa Powder (20-22% Cocoa Butter), Natural Vanilla Extract. ALLERGEN WARNING: May contain traces of milk. Manufactured in a facility that also handles nuts.		Cocoacraft	en:India	en:india
8906125670246	Gulas Jaggery Powder	Sugarcane Extract	Jaggery Powder, en:sugars	Sunraja Oil Industries Private Limited	India	en:india
8906125670420	Jaggery Powder		Sweeteners, Sugars	Gula's	India	en:india
8906125680023	Calcium lacted Chhana				en:India	en:india
8906125980017	Butter Popcorn			4700 BC	en:India	en:india
8906125980024	cheese Microwave popcorn			4700BC Popcorn	en:india	en:india
8906125980062	Belgian Coco Caramel Popcorn			4700 BC Gourmet	en:India	en:india
8906125980079	Barbeque Popcorn			4700 BC	India	en:india
8906125980178					en:india	en:india
8906125980208	Cjeese Popcorn			1100	en:india	en:india
8906125980239	Butter Popcorn	Popping corn (70%), Edible vegetable oil (Rice bran, Sunflower & Olive oil), iodized salt, Beta carotene, Anti-Oxidant (E319), Acidity Regulator (E330), Anti foaming Agent (E900a), Emulsifier (E471). CONTAINS PERMITTED NATURAL COLOR (160a(1)] AND ADDED FLAVORS (NATURAL AND NATURE IDENTICAL FLAVORING . 4% 0% 3% ALLERGEN WARNING: PRODUCED IN KITCHEN THAT ALSO PROCESSES NUTS, SOYA & MILK PRODUCTS	Snacks, Popcorn	4700BC	India	en:india
8906125980673	Corn Chips	NON-GMO A LITTLE NT SEASONED MARKETED BY Te M. IM N. 75, 45 Kn Stone, GT Road, Kanapur, Dial Seripat, Haryana, India 131021 FOR CUSTOMER CARE & FEEDBACK: Zeo Moise Pvt. Lid Kila No. 75, 45 Km Stone, GT Road, Issat Kamaspur, Dig Sonipat, Haryana, India 131021 customercare47008C.com +91 9911470022 MRP UNIT SALE PRICE NET QUANTITY BATCH NO. DATE OF MANUFACTURE : USE BY :55g www.4700BC.com 4700BCPopcorn ORDER ONLINE AND GET BEST DEALS &quot;Bese ingredient of the chip is ONLY CORN 8190612519817311 INFORMATION	Plant-based foods and beverages,Plant-based foods,Seeds,Cereals and their products,Cereal grains,Corn	4700BC	en:India	en:india
8906125981403	4700BC Popcorn		Snacks,Sweet snacks,Popcorn,Popcorn with caramel	4700BC	India	en:india
8906125981717	Corn Chips, Salt And truffle		Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Corn chips	4700 BC	India	en:india
8906125981724	Corn Chips			4700 BC	en:India	en:india
8906125981731	Corn Chips		Crisps	4700	en:india	en:india
8906125982042	Protein Pops Hawaiian Barbecue		Makhana	4700 BC Gourmet Snacks	India	en:india
8906125982080	Crunchy Corn			4700BC	en:India	en:india
8906125982103	Butter popcorn			4700bc	en:India	en:india
8906125982424	Cheese Popcorn			4700 BC	en:India	en:india
8906125982431	Devil popcorn			4700bc	en:India	en:india
8906125982561	Cheese And Caramel Popcorn			4700 BC	en:India	en:india
8906125982578	Sweet & Salty Popcorn			4700BC	en:India	en:india
8906125982721	Buttter popcorn			4700BC	en:India	en:india
8906125982745	Cheese and caramel popcorn		Food	4700 BC Gourmet Snacks	en:india	en:india
8906125982813	Sweet and salty popcorn			4700 BC	en:India	en:india
8906125982844	Cheese And Caramel Popcorn			4700BC	en:India	en:india
8906125983025	Cheese Popcorn			4700BC	en:India	en:india
8906125983032	4700 bc				en:India	en:india
8906125983209	Peri Peri Popcorn			4700BC	en:India	en:india
8906125983308	Korean Popcorn			4700 BC	en:India	en:india
8906125983506	Nachos - Tangy Guacamole			4700BC	en:India	en:india
8906125983568	Nachos-Korean Kimchi			4700 BC	en:India	en:india
8906126100056	Chocolate Chips Gelato		Gelato	Nomou	India	en:india
8906126440008					en:India	en:india
8906126550240	TOLINS Steam Puttu Podi				en:India	en:india
8906126830007	Refined Sunflower Oil	Refined Sunflower Oil, Permitted Antioxidant TBHQ (E319), Vitamin A, Vitamin D and Antifoaming Agent Dimethyl Polysiloxane DMPS (E-900)	Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats,Vegetable oils,Sunflower seeds and their products,Sunflower oils	Hello Life	India	en:india
8906126950002	tgb Bakery				en:India	en:india
8906126950637					en:India	en:india
8906127550003	Peanut butter		Plant-based foods and beverages,Plant-based foods,Legumes and their products,Spreads,Nuts and their products,Plant-based spreads,Oilseed purees,Legume butters,Nut butters,Peanut butters	Alpino	India	en:india
8906127550010	Natural Peanut Butter	Roasted Peanuts (100%) Allergen Information: Contains Peanuts Category: 4.2.2.5 (Proprietary Food-Peanut Butter) + NO PALM OIL 90% LESS OIL SEPARATION Store in cool & dry place away from direct sunlight	Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Plant-based spreads, Oilseed purees, Legume butters, Peanut butters, en:nut-butters	ALPINO	United Kingdom, en:india	en:india,en:united-kingdom
8906127550065	Organic Peanut Butter	Roasted Organic Peanuts (100%)	Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Nuts and their products, Plant-based spreads, Oilseed purees, Legume butters, Nut butters, Peanut butters	Alpino	India	en:india
8906127550089					en:india	en:india
8906127550126	Chocolate Peanut Butter Smooth	Roasted Peanut (86%), Chocolate (13%) (Natural Cocoa, Cocoa Butter, Brown Sugar), Salt, Emulsifier (E471-100% Plant Base)	peanut butter	Alpino	India	en:india
8906127550140	Peanut Butter		Plant-based foods and beverages,Plant-based foods,Legumes and their products,Spreads,Plant-based spreads,Oilseed purees,Legume butters,Peanut butters	Alpino	India	en:india
8906127550294	Alpino unsweetened super oats	Rolled Oats (66%), Unsweetened Peanut Butter (34%)	Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals	Alpino	India	en:india
8906127550386	High Protein Super Muesli But Delight			Alpino	en:India	en:india
8906127550836			Peanut butter		en:india	en:india
8906127550850	High protein super oats chocolate	Rolled Oats (61%), Unsweetened Peanut Butter (26%), Alpino Supernatural (TM) Peanut Protein, Cocoa Powder, Nuts & Seed Mix (Chia Seeds, Almonds, Raisins, Sunflower Seeds), Monk Fruit Extract	Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Rolled flakes, Rolled oats, en:mueslis	Alpino Health Foods	India	en:india
8906127551086	Alpino Super Oats Chocolate	Rolled Oats (61%), Unsweetened Peanut Butter (26%), Alpino Supernatural (TM) Peanut Protein, Cocoa Powder, Nuts & Seed Mix (Chia Seeds, Almonds, Raisins, Sunflower Seeds), Monk Fruit Extract	Oat,Breakfast Cereals	Alpino	India	en:india
8906127551093	High Protein Super Oats, Honey			Alpino	en:India	en:india
8906127551161	SUPER MUESLI Chocolate	Wheat Flakes (29.1%), Rice Flakes (15.8%), Chocolate Peanut Butter Oats (14.9%), Corn Flakes(14.32%), Cocoa Cookie (9%) (Maida, Sugar, Cocoa Solids (16.5%), Milk Solids, Hydrogenated Vegetable Oil, Palm Kernel Oil, Water, Raising Agent (Baking Powder), Edible Common Salt, Preservatives (INS 282)), Cocoa Powder (5%), Sugar Milk Solids, Almonds (4.8%), Ragi Flakes (1.07%), Sugar, Edible Common Salt, Nature Identical' Flavouring Substances, Antioxidants (Tocopherol).	mueslis	Alpino	India	en:india
8906127551178	Alpino Super Muesli		Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals	Alpino	India	en:india
8906127551338	Peanut Protein Dark Chocolate	Peanut Protein Isolate, Cocoa Powder, Medium Chain Triglycerides (Extracted from Coconut), Monk Fruit Extract, Natural Chocolate Flavour, Sunflower Lecithin, Xanthan Gum (Naturally Extracted)	Protein powders	Alpino	India	en:india
8906127551437	high protein super oats		Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Oat	Alpino	en:india	en:india
8906127551451	Overnight Oats Dark Chocolate			Alpino	en:India	en:india
8906127551567	Peanut Butter		peanut butter	Alpino	India	en:india
8906127551642	Supernatural Peanut Protein Powder Kesar Mango			Alpino	en:India	en:india
8906127551703	Oats - Classic Coffee	Rolled Oats (45%), Texturised Soya Protein (21%), Unsweetened Peanut Butter (20%), Organic Jaggery (10%), Instant coffee (4%), Rosemary Extract	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Oat	Alpino	India	en:india
8906127551727	High Protein Oats - 25% Protein			Alpino	en:India	en:india
8906127700002	Talod Nylon Khaman Flour		Flours	Talod	India	en:india
8906127700828	TALOD Kantikaka Gota Flour		Plant-based foods and beverages,Plant-based foods,Flours	TALOD	India	en:india
8906128101082	For Sensitive Skin) | Non Irritating Non X001YQ13KV FACE SERUM Sticky | Brighte Minimalist 1044 Vitamin C Face Serum X001YQI3KV Sticky Brighte VitaminC Vitamin C				en:India	en:india
8906128670380	Protein			Food strong	in	en:india
8906128672568	Mix Berry Smoothie			Regen	en:India	en:india
8906128673114	Jeera Soda		Beverages and beverages preparations,Beverages,Carbonated drinks,Sodas	Tapre	India	en:india
8906128673527	Whey Protein	Whey Protein Concentrate, Whey Protein Isolate, Cocoa Powder (5%), Almonds (3%) ,Nature Identical Flavour (Chocolate) ,Himalayan Pink Salt , Curcumin (Turmeric Extract) ,Bromelain (From Pineapples Stems), Papain (From Papaya) ,Sucralose, Stevia (Less than 0.5%) Sunflower Lecithin	Dietary supplements,Bodybuilding supplements,Protein powders	Food Strong	India	en:india
8906128674050	Grass Fed Whey Protein Isolate			Food Strong	en:India	en:india
8906128940032	meat masala	Coriander, Cumin Seed Black Pepper, Ginger, Green Cardamom, Rock Salt, Cinnamon, Curry Leaves, Cloves, Nutmeg, Garlic, Fenugreek, Turmeric, Red Chilli, Fennel Seed. 8 906128 940032 PRODUCT OF KASHMIR (INDIA)			en:India	en:india
8906129220003	Dahi			Chhaswala	en:India	en:india
8906129220164	Special masala			Chhaswala	en:India	en:india
8906129220171	Buttermilk masala glass			Chhaswala	en:India	en:india
8906129220188	Buttermilk bottle			Chhaswala	en:India	en:india
8906129220348	Cold coco				en:India	en:india
8906129220355	Kaju anjeer shek				en:India	en:india
8906129220393	Mango milk				en:India	en:india
8906129220454	Butterscotch lassi			Chhaswala	en:India	en:india
8906129221161	Makhaniya lassi			Chhaswala	en:India	en:india
8906129221178	Kajubadam lassi			Chass wala	en:India	en:india
8906129221192	lassi			chaswale	en:India	en:india
8906129221208	Chocolate lassi			Chhaswala	en:India	en:india
8906129221215	Strawberry lassi			Chhaswala	en:India	en:india
8906129221239	Mango lassi			Chhaswala	en:India	en:india
8906129221246	Gauva lassi			Chhaswala	en:India	en:india
8906129221260	Paneer			Chhaswala	en:India	en:india
8906129221277	Paneer			Chhaswala	en:India	en:india
8906129222038	Elaichi milk				en:India	en:india
8906129282742	Low Fat Paneer	Milk Solids	Paneer	Frubon	India	en:india
8906130100325	Parmesan Cheese			Fiorella	en:India	en:india
8906130490341					en:india	en:india
8906130500866	CRINOVA			CRINOVA	en:India	en:india
8906130731192	FabBox Peri Peri Ragi Chips		Snacks	FabBox	India	en:india
8906130900031	Chocopie	REFINED WHEAT FLOUR (MAIDA), SUGAR, CHOCO COVERING (21.6%) [SUGAR, HYDROGENATED VEGETABLE FAT, COCOA SOLIDS, MILK SOLIDS, EMULSIFIER (INS 3220) AND NATURE IDENTICAL FLAVOUR (VANILLIN)], LIQUID GLUCOSE, HYDROGENATED VEGETABLE FAT, HUMECTANT (INS 422), DEXTROSE, RAISING AGENTS [INS 500(1), INS 503), STABILIZERS (INS 407, INS 440, INS 415, INS 410 EDIBLE COMMON SALT HYDROLYZED PEA PROTEIN, PRESERVATIVES (INS 202, INS 281), ACIDITY REGULATOR INS 341, NATURE IDENTICAL FLAVOUR (VANILLIN) ALLERGEN INFORMATION: CONTAINS WHEAT, MILK & SOY. of MAY CONTAIN SULPHITE & NUTS.	Confectioneries	Orion	en:india	en:india
8906130900048	Orion choco pie			orion	en:India	en:india
8906130900079					en:India	en:india
8906130900093	Orion Choco Pie Friends Like Family		Cakes		en:India	en:india
8906130900116	Strawberry Choco Pie		Snack cake	Orion	en:India	en:india
8906130900130	Choco-Pie	REFINED WHEAT FLOUR (MAIDA), SUGAR, CHOCO COVERING (21.6%) (SUGAR, HYDROGENATED VEGETABLE FAT, COCOA SOLIDS, MILK SOLIDS, EMULSIFIER (INS 322) AND NATURE IDENTICAL FLAVOUR (VANILLIN)), LIQUID GLUCOSE, HYDROGENATED VEGETABLE FAT, HUMECTANT (INS 422), DEXTROSE, RAISING AGENTS (INS 500(i), INS 503], STABILIZERS (INS 407, INS 440, INS 415, INS 410), EDIBLE COMMON SALT, HYDROLYZED PEA PROTEIN, PRESERVATIVES (INS 202, INS 281), ACIDITY REGULATOR [INS 341], NATURE IDENTICAL FLAVOUR (VANILLIN).	Snacks, Sweet snacks, Biscuits and cakes, Biscuits	Orion	India	en:india
8906130900185	Orion The Ultimate Choco Chip Cookies	REFINED WHEAT FLOUR (MAIDA), CHOCOLATE CHIPS (26%) {SUGAR, (COCOA SOLIDS & COCOA BUTTER) (46.5%), EMULSIFIERS (INS 322, INS 476), NATURAL FLAVOURING SUBSTANCE (VANILLA)}. HYDROGENATED VEGETABLE FAT, LIQUID GLUCOSE, SUGAR, MILK SOLIDS, INVERT SYRUP, COCOA SOLIDS, LEAVENING AGENTS [INS 503(ii), INS 500(ii)], EDIBLE COMMON SALT, EMULSIFIER (INS 322). NATURE IDENTICAL FLAVOURING SUBSTANCES (CHOCOLATE, MILK & VANILLA), ALLERGEN INFORMATION: CONTAINS WHEAT, MILK AND SOY. MAY CONTAIN SULPHITE & NUTS.		Orion	en:India	en:india
8906130900246	Orion choco pie Real Mango			1	en:India	en:india
8906130900277	Orian choco chip				en:India	en:india
8906130900451	Turtle chips tangy tomato				en:India	en:india
8906130900536	Mexican Lime Corn Turtle Chips	CORN FLOUR (60%), EDIBLE VEGETABLE OIL (PALMOLEIN OIL & RAPESEED OIL), SEASONING [EDIBLE COMMON SALT, MALTODEXTRIN, SUGAR, RICE FLOUR, SPICES & CONDIMENTS (CHILLL (0.5%)), HYDROLYZED SOY PROTEIN, ONION POWDER, ACIDITY REGULATOR (INS 330 & INS 296), NATURAL & NATURE IDENTICAL FLAVOURING SUBSTANCES, EDIBLE VEGETABLE OIL (PALM), TOMATO SOLIDS, FLAVOUR ENHANCER (INS 627 &INS 631), ANTICAKING AGENT (INS 551), GARLIC POWDER, THICKENING AGENT (INS 414), NATURAL COLOUR (INS 150c), LEMON & LIME OIL (0.01%)), RAISING AGENT (INS 500)	Snacks, Salty snacks, Appetizers, Chips and fries, Crisps	Orion	India	en:india
